,H,vX,vY,h,x,y
199,681.735944740605,-121.67687119517117,-691.5712095485362,277.2601504275065,-254875.0,-1976367.0918152204
200,601.349067159555,-97.03617025495639,-657.9362197490559,272.2352260745756,-254625.0,-1976367.0918152204
201,511.19483041634896,-76.50983107856361,-620.59094520243,266.9988276734071,-254375.0,-1976367.0918152204
202,433.21501927636024,-61.565876641183806,-578.6780383920913,262.2340327360116,-254125.0,-1976367.0918152204
203,316.1917829769176,-37.90615809341871,-366.2755795323216,282.15476228681524,-258125.0,-1976117.0918152204
204,346.3583866864925,-54.81467490770363,-433.5626237098368,283.2134854739537,-257875.0,-1976117.0918152204
205,380.6379650081069,-78.09667980476262,-514.3058914182831,284.28820760783054,-257625.0,-1976117.0918152204
206,412.61307442678543,-104.08913200895337,-592.3010919184703,285.0616674434722,-257375.0,-1976117.0918152204
207,439.0182230378149,-127.89680694435368,-656.7390646110339,285.30908855939174,-257125.0,-1976117.0918152204
208,462.4908232733033,-145.92372407043595,-701.0282128020331,285.2189417701802,-256875.0,-1976117.0918152204
209,488.73656366713203,-159.058252054323,-729.1206643193801,285.4993384310684,-256625.0,-1976117.0918152204
210,518.1291240879515,-168.18653908569863,-744.0593502696928,286.67228993168095,-256375.0,-1976117.0918152204
211,551.0456945627577,-173.57909119002574,-748.9079865103716,288.53944990674995,-256125.0,-1976117.0918152204
212,595.7704291449322,-174.76050750382234,-746.8960053603352,290.1619335760519,-255875.0,-1976117.0918152204
213,655.885289341966,-170.82985030528286,-740.2482127059648,290.50524055993145,-255625.0,-1976117.0918152204
214,717.1222454877415,-160.4769205745794,-729.3953219472592,289.0191248308407,-255375.0,-1976117.0918152204
215,746.0710644502697,-142.59036152438102,-713.0437806481018,285.71316813776804,-255125.0,-1976117.0918152204
216,717.0912343484856,-118.8131005915893,-687.8815988757648,280.89981772301354,-254875.0,-1976117.0918152204
217,636.173808809414,-94.01873851153385,-652.216667385052,275.40414486455586,-254625.0,-1976117.0918152204
218,535.7559614080174,-73.35666074351238,-606.1212954327593,269.9120783253164,-254375.0,-1976117.0918152204
219,444.2278853143158,-58.296856424302355,-550.0468567284528,264.93444428394616,-254125.0,-1976117.0918152204
220,297.7213251203801,-37.02688519160467,-343.0388898183331,288.8805141089211,-258125.0,-1975867.0918152204
221,335.7336347894612,-51.35804472657717,-401.5692667320992,289.18069632755885,-257875.0,-1975867.0918152204
222,376.98223283729794,-72.00244320324204,-473.9041088441671,289.3811933934995,-257625.0,-1975867.0918152204
223,414.294301258109,-96.70741233281926,-547.8640042922269,289.38578493879294,-257375.0,-1975867.0918152204
224,444.03781185269446,-121.56883111865177,-614.4618749774517,289.1054703590485,-257125.0,-1975867.0918152204
225,468.6954404912796,-142.78624385307478,-665.6628065543725,288.8462719620356,-256875.0,-1975867.0918152204
226,496.1028965282345,-159.66016982087655,-701.9278601489472,289.3017088874174,-256625.0,-1975867.0918152204
227,527.413627764887,-172.11059278142397,-724.4587950335673,290.87966765706676,-256375.0,-1975867.0918152204
228,562.6868540754481,-179.52971294146502,-735.4108431586624,293.2282695589004,-256125.0,-1975867.0918152204
229,609.2184440543713,-181.43653590914755,-737.8996530506196,295.22791618559563,-255875.0,-1975867.0918152204
230,670.6119170899356,-177.47313169786648,-734.5307415033052,295.67278738424346,-255625.0,-1975867.0918152204
231,735.1066080568347,-167.0709941834368,-726.2322940524857,294.00844358970335,-255375.0,-1975867.0918152204
232,772.8721298243584,-149.6322844830649,-712.2472316861307,290.53303832680905,-255125.0,-1975867.0918152204
233,752.6360265269797,-126.49142012237118,-686.9466558451203,285.8752919764065,-254875.0,-1975867.0918152204
234,672.7062459644841,-102.51522228732782,-647.9294676126207,280.83248907533516,-254625.0,-1975867.0918152204
235,562.0757244142014,-81.62646365399632,-592.2493058659409,275.87580190219853,-254375.0,-1975867.0918152204
236,457.55880135719525,-65.72352472098234,-525.8107835656494,271.425437978856,-254125.0,-1975867.0918152204
237,279.9390472852989,-37.0766775275258,-327.06685650761887,294.742338168447,-258125.0,-1975617.0918152204
238,323.1216908352641,-49.21257663833837,-378.14697981305653,294.77155676899235,-257875.0,-1975617.0918152204
239,369.32087954259265,-67.54283900372668,-442.9688307038388,294.6155003374064,-257625.0,-1975617.0918152204
240,411.16465977907455,-91.20651779208363,-513.7181017772143,294.16543617963026,-257375.0,-1975617.0918152204
241,444.9257959454857,-117.18947880735507,-582.5493113957764,293.37579933137306,-257125.0,-1975617.0918152204
242,472.324144560513,-141.1685364639211,-639.0566429659566,292.6930466623559,-256875.0,-1975617.0918152204
243,501.74635840926726,-161.866364438525,-682.1122533939616,292.8857373737177,-256625.0,-1975617.0918152204
244,535.23483638981,-178.0645269444177,-710.9539046295589,294.34891513079214,-256375.0,-1975617.0918152204
