,dis,bed,z85,z02,z07,z15,v85,v02,v07,v15,Td85,Td02,Td07,Td15,Tb85,Tb02,Tb07,Tb15,TLat85,TLat02,TLat07,TLat15,TLon85,TLon02,TLon07,TLon15,fTLon85,fTLon02,fTLon07,fTLon15,t85,t02,t07,t15
525,30.347629346108665,-148.88648414032053,900.8916359243146,891.1744885089836,886.7318991593706,852.3995519886098,0.33028462649618723,0.3013535256089031,0.33291694125899046,0.40335101949137353,124.59679926740534,130.74371731196342,101.8521249405664,122.82309526215087,79.8008776000155,63.41390725529513,25.72026974058716,66.2690368089621,47.36601346754628,65.2256394623547,71.09940956884654,54.95457562576708,-2.570091800156506,2.1041705943136018,5.032445631132787,1.5994828274216668,-2.0627269843751477,1.6093856267623992,4.940933371855876,1.3022655258831952,False,False,False,False
526,30.407038924509173,-148.21822290309314,901.7873371409263,892.1124485287372,887.41396423611,853.2870567876366,0.3314814461695213,0.3023053736327779,0.3336866045922256,0.40422061787821756,125.91807282764158,131.76631317843677,102.27251109159769,124.45422577650125,75.45868790886864,62.62549504725499,24.763957145555786,66.54017918483196,50.977215664219585,65.861558277455,71.30438826009478,54.86078543686132,-0.5178307454467451,3.279259853726832,6.20416568594723,3.0532611548079576,-0.4112441795035723,2.4886936384765415,6.0663081601571625,2.4533205969969223,False,False,False,False
527,30.466430487700766,-141.08232932379298,902.6380606086011,892.9925169420108,888.1126427896884,854.2211115058122,0.33229474414991095,0.3029713682629778,0.334592657885104,0.40508315706151904,127.0873589134733,132.57273297758516,102.47157541166554,125.5819745542141,72.86933755624123,62.4833990414277,25.085036616945953,66.90988550815138,52.898356980114144,65.70805509774326,70.11160379327514,54.20900555951962,1.31966437711781,4.3812788384143,7.274935001444486,4.463083486543108,1.0383915350828057,3.3048114344561847,7.099466337097315,3.5539204590356097,False,False,False,False
528,30.525774537806218,-133.94934319494317,903.4882399720079,893.872024588416,888.7727337656496,855.1545498934966,0.3331062031928591,0.3036362993299541,0.33544773177514037,0.4059444864045086,128.17379964310553,133.3031495291819,102.6677613618323,126.70629478852044,70.1672420529181,62.325714574909,25.404260669208643,67.27875144739158,54.815601685279454,65.49037895953371,68.91918846620258,53.556404387737025,3.190955904907911,5.487055994739259,8.344312226421065,5.871138953391836,2.489553960164239,4.116223820756813,8.127490183615848,4.633660042850341,False,False,False,False
529,30.58504311211474,-128.08524232329702,904.3756516806793,894.791301287787,889.4318068549069,856.1285324505689,0.3339861608600271,0.3043451303819496,0.33630073848032327,0.4068421779385524,129.25415553031567,134.02795431537828,102.99257376119404,127.92427118713714,67.46669655738502,62.16598354336292,25.766633163541368,67.71119949585317,56.72926954569945,65.27134505254752,67.82057894979472,52.95430206660758,5.058189427231158,6.590625719467932,9.405361647857898,7.25876962467645,3.913366967953919,4.917351572761958,9.132077492951913,5.67427084580203,False,False,False,False
530,30.64424236324639,-129.33753836700544,905.4765922342724,895.9385020461173,890.0899422107556,857.3352158007967,0.3352652381877511,0.30530889116183074,0.33715184078073296,0.4079534908459249,130.32890572487383,134.74758923358425,104.0625453115807,129.6948014447664,64.76757901457746,62.004367103168434,26.385640044869636,68.50762803845326,58.639642219336096,65.05106029403245,67.24691328596225,52.642436678488,6.921684490960241,7.692161836383464,10.429991980748783,8.544736727825173,5.3109357839403755,5.7085710253777835,10.022810752437044,6.588341732003925,False,False,False,False
531,30.703469976252773,-130.3406467983158,906.5731715000054,897.0827997141832,890.7549815663247,858.5384938442432,0.3365391227782871,0.3062591598480631,0.3380004390646141,0.409055580722962,131.37305377542248,135.4356579191774,105.11231797126531,131.42504222739694,62.145025906074004,61.87951224217538,27.081039621875647,69.31404234052114,60.45478439198422,64.77209154016603,66.5922424437125,52.292650090548605,8.773243477364243,8.784054136836167,11.439035905677123,9.818349796327213,6.67811489893642,6.485776546438117,10.882678763495852,7.470684148108628,False,False,False,False
532,30.76274978542044,-128.0983129523883,907.6082524285587,898.1841215575655,891.5045817824006,859.691928082249,0.33773066257308826,0.30702670188538156,0.33880823608203803,0.41002922629585986,132.05269361413366,135.74061396897406,105.87694004142688,132.6097131829081,60.57540418391733,62.25545959160923,28.744471799938854,70.24024700071884,61.05089187870659,63.75126163807125,64.89377888666027,51.44725925877236,10.42639755150973,9.733892739293724,12.238689354827732,10.922206923416917,7.89563413373174,7.170950870694146,11.559353103743888,8.236355136634641,False,False,False,False
533,30.822081696493225,-125.86271647389938,908.6442308972819,899.2863794002549,892.2548846711804,860.846366191217,0.3389247853064586,0.3077957714401746,0.33961746012897753,0.4110045028042416,133.26710163028355,136.50027165979654,106.64577324556522,133.79893223458305,59.60745327639818,62.98909902490616,30.410306055549825,71.16788567601982,61.8506622205307,62.91219757380302,63.19564195443603,50.60317841565968,11.80898613335467,10.598975061087437,13.039825235579388,12.027868142903566,8.861141263592396,7.764801441204132,12.227231177323418,8.989509812989912,False,False,False,False
534,30.881465561008213,-120.79377248922687,909.649461931116,900.3634966606867,893.0200006169343,861.9696399684433,0.3399485837603162,0.30841862578811907,0.3402815039973573,0.41183658153026664,134.3204442943816,137.08933529399593,107.63879206909965,135.05898808532132,58.68809253235405,63.77438197577253,32.563481126556,72.38906095691148,62.39731669449323,61.855450405820534,61.295039069979275,49.57708149205103,13.235035067534325,11.459502912402918,13.780271872564398,13.092845636358838,9.853328833939782,8.35914981119965,12.802328610040545,9.694168320058525,False,False,False,False
